municipio,quarter,pib_mun,total_pixeles_median,suma_rad_trend_sum,suma_rad_trend_mean,suma_rad_trend_std,suma_rad_trend_median,media_rad_trend_mean,std_rad_trend_mean,max_rad_trend_max,min_rad_trend_min,p25_rad_trend_mean,mediana_rad_trend_mean,p75_rad_trend_mean
coyoacan,2018Q4,205702.01904564034,224.0,8781293.021917809,111155.60787237732,2301.105398162665,111211.49589041094,496.23039228739873,123.77077914121382,955.0328767123289,193.68493150684938,421.6122420669326,493.1457083405584,561.0619732963412
coyoacan,2019Q1,205466.3444626095,224.0,7069745.594520547,107117.35749273557,758.6221664816494,107284.60273972603,478.20248880685523,118.68791765505489,962.7424657534244,193.2712328767124,406.19951224574515,475.75037359900375,541.1624221668743
coyoacan,2019Q2,204635.24437576887,224.0,7202617.827397261,112540.9035530822,2940.96006235915,112447.86164383561,502.4147480048312,138.95498271032858,1364.5972602739723,195.0931506849315,425.2830158390411,498.12328767123284,567.6267979452056
coyoacan,2019Q3,201358.0929535471,224.0,8958359.895890411,117873.15652487383,1233.7449535863268,118272.16438356166,526.2194487717582,162.26943353681148,1465.369863013699,200.06575342465752,445.08056056236484,518.9739545782264,591.6485400144196
coyoacan,2020Q2,182575.67640317435,224.0,8248142.0383561645,111461.37889670492,3146.615704769956,111858.46164383562,497.5954415031471,179.3127305450048,1954.7643835616436,192.26301369863012,417.99084598296923,484.3972972972973,556.1725564605703
coyoacan,2020Q3,181992.28906759393,224.0,8925026.295890411,122260.63419027961,1833.453538408147,123011.83013698632,545.8064026351768,212.83012849309284,2150.419178082192,195.14246575342463,455.76979733533494,529.0682867329706,609.8143178832802
coyoacan,2020Q4,187269.73261821677,224.0,8061919.83561644,116839.41790748463,2900.584965839705,116047.7890410959,521.6045442298421,187.1665201878081,2004.3123287671228,190.37260273972603,437.4851895969823,507.8309906690491,585.0292435973795
coyoacan,2021Q1,192587.32611536258,224.0,8493606.824657533,111757.98453496755,1112.545518169879,111519.84520547945,498.9195738168195,177.69974885405566,1714.12602739726,186.3835616438356,417.63279560201875,486.07784787310743,561.2942591925018
coyoacan,2021Q2,192903.47673816574,224.0,7749445.249315069,119222.23460484721,2608.124261034573,120297.92602739729,532.2421187716393,189.98418831540639,1835.972602739726,188.08493150684936,446.5316227608008,519.6979346680716,601.0348261327713
coyoacan,2021Q3,192599.93521142335,224.0,9248546.019178081,124980.35161051461,938.951453631862,125330.4808219178,557.947998261226,187.80935901548924,1789.9945205479453,192.53424657534248,470.59662162162164,546.9438911514254,633.0104313217328
coyoacan,2021Q4,193206.14726803033,224.0,8136401.830136986,121438.83328562666,2628.2216684430136,121145.2904109589,542.1376485965476,160.9422062051705,1599.2356164383564,196.31780821917803,460.966428133306,534.9971375996729,617.2585565324065
coyoacan,2022Q1,195129.88726840616,224.0,8726030.42739726,117919.33009996297,1598.7631540287828,117411.43972602737,526.4255808034061,153.0224858227266,1342.7671232876714,196.37260273972598,446.36687338022955,520.1815438726397,601.2474083672714
coyoacan,2022Q2,198427.6806085035,224.0,8664037.753424658,129313.996319771,4555.009644130738,129780.19452054794,577.294626427549,171.00340452130968,1541.4082191780826,203.51506849315072,487.91157227560825,571.2616233898999,660.866264567573
coyoacan,2022Q3,201464.6103837096,224.0,9163930.778082192,138847.43603154836,764.056612524452,139027.56164383556,619.8546251408409,187.9731672971727,1652.4657534246576,214.74794520547945,520.1334163553341,612.738210875882,710.4789539227895
coyoacan,2023Q1,206849.75482265092,224.0,10059475.928767124,134126.34571689498,1191.6779984299533,133625.11780821916,598.7783290932812,165.77670060608307,1337.5369863013698,227.76712328767124,500.95031963470313,593.4312328767122,688.3836073059359
coyoacan,2023Q2,208556.6688248691,224.0,8641732.386301368,141667.74403772736,3170.0806530228774,141927.80273972603,632.4452858827115,174.22512781486233,1431.2328767123292,231.6931506849315,530.1833033909724,627.5763081068942,727.2058387603861
coyoacan,2023Q4,208556.6688248691,224.0,11456156.313698629,145014.6368822611,3718.20882547344,145032.1191780822,647.3867717958087,168.1287890285172,1389.2054794520548,241.18356164383562,547.2298812207387,643.5054621120167,742.021020461245
cuajimalpa de morelos,2012Q1,52229.93548067736,272.0,2579591.230136987,38501.361643835626,0.0,38501.361643835626,141.54912369057215,133.70532739983062,685.1260273972604,20.39726027397261,33.697260273972596,91.03835616438356,218.2787671232877
cuajimalpa de morelos,2012Q2,52503.00056257124,272.0,3272615.7397260284,38501.361643835626,0.0,38501.361643835626,141.54912369057215,133.70532739983062,685.1260273972604,20.39726027397261,33.697260273972596,91.03835616438356,218.27876712328774
cuajimalpa de morelos,2012Q3,52817.302227054715,272.0,2958267.789041096,38419.062195338905,113.6479383353611,38495.13150684933,141.246552188746,134.03030437503742,704.5890410958905,18.96986301369863,33.391843088418426,90.56370752535136,217.61161714997334
cuajimalpa de morelos,2012Q4,53023.77763810384,272.0,2783261.271232877,37110.150283105024,556.7649873016675,37166.11780821918,136.4343760408273,128.18672857940763,695.8493150684931,19.40821917808219,33.9261095890411,88.21970776255706,208.466401826484
cuajimalpa de morelos,2013Q1,53323.915871712634,272.0,2639626.594520548,36159.2684180897,330.77901715997535,36046.315068493146,132.93848683121212,121.44994917391708,678.8739726027397,21.7068493150685,37.11304184650028,87.31628823419027,199.63634828297995
cuajimalpa de morelos,2013Q2,53590.7712112175,272.0,2940461.224657534,37698.22082894274,528.1361783251982,37852.350684931516,138.59640010640715,129.93900925439792,747.3780821917805,22.073972602739726,36.80660344221988,88.92629083245521,209.36035300316124
cuajimalpa de morelos,2013Q3,53857.32172609907,272.0,2735633.4931506845,37994.90962709284,336.6461720505272,37904.85342465753,139.68716774666487,134.71686746125434,786.5835616438355,21.85205479452055,35.745462328767125,88.95854261796042,210.2896213850837
cuajimalpa de morelos,2013Q4,54110.29072467745,272.0,2650202.016438356,36304.13721148433,644.0993708996825,36025.715068493155,133.47109268928065,126.51961950914404,778.4876712328768,22.43835616438356,37.360292737849505,87.37359729780445,197.14128354287857
cuajimalpa de morelos,2014Q2,54362.84601435262,272.0,2286946.742465753,37490.930204356606,891.0320193781128,37623.66849315069,137.8343022218993,134.31300852306188,831.3945205479456,20.208219178082196,36.97060408713227,88.38261845946553,203.84531776330564
cuajimalpa de morelos,2014Q3,54775.37234184068,272.0,3087886.41369863,39588.28735511064,335.1699176681736,39626.18493150685,145.54517409967147,142.5518738168636,839.2575342465753,20.602739726027394,37.46594661046715,92.40932560590096,216.58811907270814
cuajimalpa de morelos,2014Q4,55303.02607597687,272.0,2745236.104109589,39217.65863013698,250.4757536299909,39157.16027397261,144.18256849315068,134.4415039770682,804.021917808219,21.991780821917814,40.46285714285714,94.54669275929551,213.95795499021526
cuajimalpa de morelos,2015Q1,55686.82030729639,272.0,2827141.9205479454,40387.741722113504,904.0700536503473,40694.63424657534,148.48434456659373,132.7997185023197,743.9999999999999,24.087671232876712,44.441653620352255,99.20637964774953,220.38076320939334
cuajimalpa de morelos,2015Q3,56281.15462037895,272.0,3130205.210958904,46719.480760580656,363.4446374917192,46819.36712328768,171.76279691389948,157.02143581335048,819.482191780822,25.405479452054795,43.38285626661214,111.0157227560826,267.85181966877934
cuajimalpa de morelos,2015Q4,56622.232829635584,272.0,3528933.3452054793,46433.33348954578,521.9746179272565,46603.19452054793,170.71078488803596,149.78350842772298,792.0356164383561,26.575342465753433,46.237175558759915,114.67791997116078,266.5420061283346
cuajimalpa de morelos,2016Q1,56804.95734352032,272.0,3323119.1726027397,45522.180446612874,198.93703428859519,45592.810958904105,167.36095752431206,140.14587381140674,716.5424657534248,29.769863013698632,50.073053105648334,115.52411334209044,258.7691217864515
cuajimalpa de morelos,2016Q2,57184.07006440803,272.0,3415104.471232877,47432.00654490107,1044.4191296229922,47281.46575342465,174.38237700331277,156.19689814042852,870.3013698630136,27.936986301369867,47.3507705479452,117.79153348554034,273.27796803652967
cuajimalpa de morelos,2016Q3,57723.75936351446,272.0,3623522.5123287668,49637.29468943516,190.85853374925424,49689.38630136985,182.4900540052764,167.90689093046575,888.4931506849316,27.101369863013698,45.02406642897355,121.97370988928505,288.4593075623944
cuajimalpa de morelos,2016Q4,58084.84685682569,272.0,3362198.1561643835,48727.50950962875,632.1506225627503,48623.48493150686,179.14525555010567,162.3021647880769,880.8383561643834,27.057534246575337,45.94601945602541,122.05745483422673,281.13913043478266
cuajimalpa de morelos,2017Q1,58250.77237529587,272.0,3383224.753424658,46989.232686453586,346.24771787676286,46982.628767123286,172.7545319354911,154.95320249625166,836.7369863013697,26.926027397260274,46.27559931506849,118.2109779299848,269.1735540334855
cuajimalpa de morelos,2017Q2,58275.13138089156,272.0,3369740.5643835613,50294.63528930688,1300.1765885520178,50380.468493150685,184.9067473871577,174.34266457079102,934.6931506849317,22.841095890410962,41.897393171130645,121.92582294009405,295.2418012676344
cuajimalpa de morelos,2017Q3,58475.683384391596,272.0,4084693.7945205476,52367.86916051984,583.907158438556,52604.37260273972,192.52893073720531,179.26595831683537,957.7068493150686,21.789041095890408,40.53204250087812,126.15384615384616,312.0926852827538
cuajimalpa de morelos,2017Q4,58739.184369027535,272.0,3062840.317808219,49400.65028722934,885.3354405093937,49374.71232876713,181.6200378206961,162.54829706913463,820.5589041095891,22.827397260273976,43.119995581087046,122.17229341581971,291.60140300486086
cuajimalpa de morelos,2018Q2,59525.663483826436,272.0,3207619.131506849,48600.289871315894,1309.5669085656593,48517.90273972602,178.67753629160256,161.7770863940012,808.1534246575343,21.82191780821919,42.003652968036526,117.54487339144873,287.6313615608136
cuajimalpa de morelos,2018Q3,59731.49714531061,272.0,3770051.8219178086,50267.35762557078,494.38910457552817,50401.93424657534,184.8064618587161,171.64983920703517,810.5808219178084,21.268493150684932,38.835826484018256,118.25636529680364,302.4578447488584
cuajimalpa de morelos,2018Q4,59678.291509610426,272.0,3794441.967123288,48030.91097624415,1006.9916556437304,47948.05753424659,176.58423153030935,161.21183445134517,774.5452054794521,21.460273972602742,39.93800069360152,113.76774752904456,286.3290792439744
cuajimalpa de morelos,2019Q1,59609.91757466912,272.0,3081018.6383561646,46682.10058115401,222.3473390238384,46720.417808219194,171.62536978365443,153.46678501278296,705.4794520547946,23.435619178082195,42.398432959734336,111.35433789954338,274.94392901618926
cuajimalpa de morelos,2019Q2,59368.79872962205,272.0,3107063.8383561647,48547.872474315074,986.7807698500832,48453.23424657533,178.48482527321715,163.29713413335745,766.8273972602738,22.05205753424657,40.897174657534244,112.98548801369863,289.38579837328774
cuajimalpa de morelos,2019Q3,58418.03121259008,272.0,3805651.523287671,50074.36214852199,530.8319320126893,50319.90684931507,184.0969196636838,170.03804118824345,776.6082191780822,21.783564383561647,39.40061283345349,115.64448449891853,302.7821377072819
cuajimalpa de morelos,2020Q2,52968.87453756798,272.0,3412771.5287671234,46118.53417252869,831.2809959810613,46347.591780821924,169.55343445782609,150.42667808773683,678.7041095890412,21.94794520547946,42.25844131803036,109.01068122917438,276.24406701221767
cuajimalpa de morelos,2020Q3,52799.6221421014,272.0,3561808.402739726,48791.895927941456,422.1600042581951,48955.15068493152,179.38197032331416,164.3202590185103,712.9890410958906,20.676712328767117,39.23247325952336,111.57671232876713,299.3423062488272
cuajimalpa de morelos,2020Q4,54330.71462286944,272.0,3203094.1671232875,46421.654595989676,1215.2818011336617,46278.56164383561,170.6678477793738,153.50538368120417,697.0904109589042,20.73698630136986,40.03067301965455,107.58590430811992,282.467669247568
cuajimalpa de morelos,2021Q1,55873.45541036684,272.0,3342894.835616438,43985.458363374186,440.25786805085266,43840.120547945204,161.71124398299335,143.07349559481813,652.7452054794521,22.312328767123287,41.528415645277576,102.42236842105264,263.2044971160779
cuajimalpa de morelos,2021Q2,55965.17706247374,272.0,3019989.0821917807,46461.37049525816,920.2404939108186,46773.72054794521,170.81386211491974,156.48779241347262,709.6958904109587,22.77260273972603,40.239178082191785,104.20347734457322,279.371559536354
cuajimalpa de morelos,2021Q3,55877.11356264886,272.0,3559364.4657534244,48099.51980747871,193.76258981783926,48110.32191780822,176.83646988043643,164.30786656775527,722.0328767123286,22.767123287671236,39.884727878563496,106.34289152165866,288.99274342835986
cuajimalpa de morelos,2021Q4,56052.987868592376,272.0,3111671.1205479447,46442.85254549171,948.0338085554394,46216.18904109588,170.74578141724896,156.5271336742869,715.4986301369862,22.882191780821916,40.96309548149662,104.32717235739113,274.63386832958497
cuajimalpa de morelos,2022Q1,56611.1035208537,272.0,3311990.312328767,44756.625842280635,463.6310365980864,44677.46849315068,164.54641853779643,148.68811094557364,677.4821917808221,25.087671232876712,42.5047760088856,101.01795631247685,260.340031469826
cuajimalpa de morelos,2022Q2,57567.85967328169,272.0,3207070.046575343,47866.71711306482,1258.1167430958978,48010.13698630137,175.98057762156185,165.6547925640888,758.3205479452054,22.279452054794515,39.827601717440196,103.59983643426703,283.1572684522592
cuajimalpa de morelos,2022Q3,58448.934060688414,272.0,3295729.394520548,49935.29385637194,141.68562403285387,49962.69452054796,183.585639177838,178.0484960853068,768.723287671233,21.56986301369863,36.79773765047738,105.22266500622665,298.00666251556663
cuajimalpa de morelos,2023Q1,60011.27273456014,272.0,3612955.6657534246,48172.74221004566,435.99121837285753,48061.81643835617,177.10566988987378,168.82902417730546,774.490410958904,23.400000000000002,40.37850228310503,103.71081278538813,279.03079452054794
cuajimalpa de morelos,2023Q2,60506.48280531597,272.0,3103676.4000000004,50879.94098360656,1069.357857402511,51119.78904109588,187.05860655737706,181.15496340683217,838.8547945205482,23.432876712328767,41.40781495620931,108.57675724230857,293.97240062878956
cuajimalpa de morelos,2023Q4,60506.48280531597,272.0,4094823.420547945,51833.207855037275,1121.3364155309393,51914.39589041095,190.56326417293118,182.5183241770709,839.2684931506849,24.150684931506852,44.085685798508756,113.77325299115658,294.32543350095375
gustavo a. madero,2012Q1,344335.51609563024,360.0,9604889.813698629,143356.56438356164,0.0,143356.56438356164,398.2126788432268,121.0662396074606,762.676712328767,77.62739726027401,342.97602739726017,408.2506849315069,468.65821917808216
gustavo a. madero,2012Q2,346135.7481854518,360.0,12185307.97260274,143356.56438356164,0.0,143356.56438356164,398.2126788432268,121.06623960746062,762.676712328767,77.62739726027401,342.97602739726017,408.2506849315069,468.65821917808216
gustavo a. madero,2012Q3,348207.8400778431,360.0,11021562.115068492,143137.17032556483,299.78537307007673,143325.7369863014,397.6032509043468,121.51228504879958,779.7369863013698,74.12876712328766,342.26737235367364,407.5781355630671,468.24549012631206
gustavo a. madero,2012Q4,349569.0674385578,360.0,10365832.104109589,138211.09472146118,2198.1781913184823,138371.8136986301,383.91970755961444,116.79257037546229,771.2273972602741,76.45479452054794,330.3794794520548,392.55150684931505,451.68590867579906
gustavo a. madero,2013Q1,351547.7842916152,360.0,9761698.605479453,133721.898705198,653.3185589961204,133860.8410958904,371.44971862554996,113.7445393496122,744.0602739726031,76.66301369863014,317.4154344154626,378.75655845374365,437.35611747044476
gustavo a. madero,2013Q2,353307.0775054709,360.0,10799322.98630137,138452.8587987355,2077.9632423159824,139404.8315068493,384.59127444093195,119.83248149407497,786.5232876712328,74.95616438356166,326.33126975763963,391.72281348788204,454.1955040393396
gustavo a. madero,2013Q3,355064.36110658234,360.0,10009891.312328769,139026.26822678847,1209.428413385978,138674.42465753425,386.18407840774563,120.66623382286548,786.46301369863,76.25205479452055,325.6424942922374,392.9952245053273,456.9388508371386
gustavo a. madero,2013Q4,356732.10604787,360.0,9620611.446575344,131789.1978982924,2552.0572982737885,130424.65205479451,366.0811052730344,112.56757335438819,751.0301369863014,79.25205479452057,306.7802964908988,371.4568024019516,433.1240851942203
gustavo a. madero,2014Q2,358397.1235366463,360.0,8310343.487671232,136235.13914215134,3232.8477329356897,136468.794520548,378.43094206153154,118.43154307104949,780.4164383561643,74.36438356164379,315.4772176061083,384.80884796766225,450.3951044239838
gustavo a. madero,2014Q3,361116.77969879465,360.0,11180345.578082193,143337.76382156656,768.3099649317303,143417.76575342464,398.16045505990706,125.6805171506927,800.1589041095889,74.19726027397262,332.764181594661,406.4273445732351,474.7549701440113
gustavo a. madero,2014Q4,364595.43459644023,360.0,9860120.306849316,140858.8615264188,933.9056894799294,141012.5506849315,391.2746153511633,122.31430701144782,791.8575342465754,76.5041095890411,327.02179060665367,399.89927592954984,466.8469471624266
gustavo a. madero,2015Q1,367125.6690970136,360.0,10325860.775342464,147512.29679060663,3911.0178137191956,148125.91232876707,409.75637997390737,128.79968614945935,853.4904109589045,81.37808219178079,341.95751467710375,419.6687866927592,490.6374657534247
gustavo a. madero,2015Q3,371043.9280522508,360.0,11808820.75890411,176251.05610304643,1940.3403029508108,176748.43561643836,489.5862669529067,160.1886426561981,991.432876712329,81.26027397260275,406.9623389899816,503.946943365365,590.6165303618892
gustavo a. madero,2015Q4,373292.54927171994,360.0,13349952.983561642,175657.2760994953,1846.6276460166414,176311.54931506852,487.9368780541537,159.438109196558,987.0356164383562,83.22191780821919,404.20027036770006,501.53107426099496,589.9794340302811
gustavo a. madero,2016Q1,374497.1944471884,360.0,12600300.723287672,172606.85922311878,639.4548720374625,172724.53698630136,479.4634978419966,156.69349238312506,943.972602739726,84.43287671232873,395.87325014073934,491.68269844248454,580.5101895289923
gustavo a. madero,2016Q2,376996.56522381096,360.0,12752867.169863014,177123.1551369863,3295.7994784855837,177903.84794520552,492.0087642694064,162.3783367618406,976.5643835616436,79.95616438356163,405.94782153729074,505.62321156773214,597.1872146118723
gustavo a. madero,2016Q3,380554.5668110013,360.0,13220613.794520548,181104.298555076,858.2459928375686,181378.56712328765,503.0674959863223,166.2546057044275,978.2136986301367,79.03013698630136,416.96564083317696,519.0494839557141,611.2917432914243
gustavo a. madero,2016Q4,382935.1029388125,360.0,11940060.238356166,173044.35128052413,3017.973655721735,172347.10958904112,480.6787535570115,155.83006728036253,943.8383561643836,78.2027397260274,401.05276950565815,496.5888425650188,583.037780424856
gustavo a. madero,2017Q1,384028.9976279416,360.0,11946154.328767123,165918.8101217656,1443.0387975666363,165786.41917808214,460.8855836715711,148.37129644798057,885.0109589041095,76.7835616438356,384.9819539573821,476.503405631659,558.8731640030442
gustavo a. madero,2017Q2,384189.58888056665,360.0,11827853.605479453,176535.12843999182,3770.972830019988,176698.02739726027,490.3753567777551,158.95171146140697,939.5479452054796,71.44657534246574,412.66678593334694,510.647863422613,594.9215497853199
gustavo a. madero,2017Q3,385511.765080741,360.0,14278222.65479452,183054.13659992974,1850.8713407854805,183521.30410958902,508.4837127775826,163.066114977235,958.3753424657535,73.90136986301371,430.7097734457324,531.4550755180893,615.9219353705655
gustavo a. madero,2017Q4,387248.94408931735,360.0,10775418.106849317,173797.0662395051,2428.141544160708,173621.08493150695,482.7696284430697,151.6338602284671,914.0767123287673,78.93424657534247,408.79414494034467,503.71553247901016,584.30293857711
gustavo a. madero,2018Q2,392433.9532110096,360.0,11561484.139726026,175174.002117061,4715.539254798586,175309.30410958902,486.5944503251695,153.26498087271767,898.7945205479454,78.91780821917808,411.1766189290162,508.45859277708587,589.862795765878
gustavo a. madero,2018Q3,393790.94971894566,360.0,13632220.052054796,181762.93402739728,1170.8762251870494,182297.34794520555,504.89703896499236,158.55390324311605,900.9890410958903,78.10684931506849,429.7765936073059,528.5185388127856,611.0824566210044
gustavo a. madero,2018Q4,393440.1817185755,360.0,13825953.104109589,175012.06460898215,2928.7249263455933,174320.64931506853,486.1446239138393,151.9291197003074,878.978082191781,77.59452054794521,414.6769810993584,507.7648864227501,587.2006502514305
gustavo a. madero,2019Q1,392989.41389819,360.0,11407617.821917808,172842.69427148195,970.5172836523464,172994.07808219176,480.11859519856097,149.58757184349736,849.112328767123,77.6191780821918,410.1143835616438,500.8945620589456,578.6045869655459
gustavo a. madero,2019Q2,391399.793287221,360.0,11711974.882191783,182999.6075342466,4917.129457102053,182785.694520548,508.332243150685,159.1881153673398,931.4438356164383,78.66027397260272,435.7101241438356,531.2209118150685,611.8535851883562
gustavo a. madero,2019Q3,385131.6824681816,360.0,14828604.690410959,195113.2196106705,921.5747006032408,195393.25342465757,541.981165585196,170.09656641995304,963.0054794520547,77.01369863013697,466.4591113914924,567.4353100216294,652.1608777937995
gustavo a. madero,2020Q2,349207.10858710064,360.0,15045838.802739726,203322.14598296926,5023.19178584018,203980.44109589042,564.7837388415813,178.29111794594488,1036.1095890410957,83.96986301369864,482.275,590.6917437985932,681.1407904479823
gustavo a. madero,2020Q3,348091.28084565216,360.0,16108470.383561645,220663.97785700884,3471.156210087569,222316.37534246576,612.9554940472467,195.69649994187702,1093.6986301369861,80.813698630137,525.1874835804091,644.0265715894166,740.8688778382436
gustavo a. madero,2020Q4,358185.29139158595,360.0,14777987.55068493,214173.7326186222,4540.972323868694,212585.11506849315,594.9270350517282,188.70464059515376,1081.9890410958906,81.66301369863012,508.07541195155846,623.5659916617034,718.9452451856263
gustavo a. madero,2021Q1,368356.09555543994,360.0,15617963.153424656,205499.5151766402,2415.4825230229735,205005.9520547945,570.8319866017785,182.64254640346047,1030.835616438356,83.87123287671231,483.49507029560203,596.4166726748376,691.829902667628
gustavo a. madero,2021Q2,368960.7875223113,360.0,14203950.180821918,218522.31047418335,3731.379970879232,220800.43287671232,607.0064179838427,195.834382585128,1085.6684931506845,82.84109589041098,516.6784299262382,635.5524552160168,735.8439936775553
gustavo a. madero,2021Q3,368380.21260139055,360.0,16641694.764383562,224887.76708626436,952.3746210632903,224975.99178082193,624.6882419062898,200.1891232200967,1104.4767123287668,84.44931506849316,535.8279526101444,654.7482599037394,754.2122454646427
gustavo a. madero,2021Q4,369539.69651320635,360.0,14629492.37260274,218350.63242690658,4396.233928086966,218142.72602739726,606.529534519185,191.93029044981571,1097.4246575342465,87.40273972602742,520.8822940094051,633.4919443876508,729.7420363933755
gustavo a. madero,2022Q1,373219.17724382196,360.0,15859426.19178082,214316.5701592003,3176.7761299981344,213947.88356164383,595.3238059977787,188.67238764135243,1081.375342465754,90.1178082191781,510.1218992965568,620.515512773047,715.7351629026288
gustavo a. madero,2022Q2,379526.7692500546,360.0,15566434.095890412,232334.8372520957,6313.7718497277165,233197.4356164384,645.4515456961766,205.4299874744529,1189.6000000000001,86.13424657534244,558.1364342670211,675.6931506849315,774.425628705786
gustavo a. madero,2022Q3,385335.41521360504,360.0,15899122.389041098,240895.79377334996,106.56486632919058,240932.10958904112,672.8834104746091,214.48380469100857,1200.4657534246574,85.60547945205477,585.4537567455376,706.3235159817352,805.8437214611872
gustavo a. madero,2023Q1,395635.4220704544,360.0,17507991.02739726,233439.8803652968,1842.1750223003562,232710.31232876712,648.4441121258245,206.84267179694027,1181.2684931506853,87.55068493150682,561.5667214611872,677.576401826484,776.9317077625572
gustavo a. madero,2023Q2,398900.186112764,360.0,14637539.90410959,239959.6705591736,1175.3138585516037,240932.10958904112,672.5837939466527,215.01434392358112,1231.4136986301369,89.64383561643835,582.8881877386033,704.2742869975297,806.29874242084
gustavo a. madero,2023Q4,398900.186112764,360.0,18853703.342465755,238654.47268943992,3217.4581282425884,240932.10958904112,670.4069811475252,213.529301335385,1245.7342465753427,94.23013698630139,577.2290619039362,700.808409918502,804.6015866134906
iztacalco,2012Q1,114695.25599403142,79.0,2856229.641095891,42630.29315068494,0.0,42630.29315068494,539.6239639327208,105.33555338939045,799.5095890410959,312.0657534246575,466.5013698630137,533.6383561643837,604.9534246575341
iztacalco,2012Q2,115294.89811846855,79.0,3623574.9178082203,42630.29315068494,0.0,42630.29315068494,539.6239639327208,105.33555338939045,799.5095890410959,312.0657534246575,466.5013698630137,533.6383561643837,604.9534246575341
iztacalco,2012Q3,115985.09445004587,79.0,3283630.3397260276,42644.54986657179,106.15453528204648,42630.29315068494,539.8044286907822,105.35421427232208,812.4054794520549,310.1972602739726,466.97434620174346,533.9114748265433,604.9752001423233
iztacalco,2012Q4,116438.50780215528,79.0,3075779.320547945,41010.39094063926,867.0860708609246,41093.98904109589,519.1188726663198,100.21001236178601,805.413698630137,295.81095890410967,451.0782100456621,513.1795799086758,580.4378264840183
iztacalco,2013Q1,117097.60169573464,79.0,2878150.249315068,39426.71574404203,293.01399904162787,39473.997260273965,499.07235119040547,97.33642198224902,782.2328767123288,289.14246575342463,433.8594295364984,492.940851942203,557.7441733908802
iztacalco,2013Q2,117683.60742590076,79.0,3227903.8301369864,41383.38243765367,629.0691124882583,41707.25890410959,523.8402840209326,112.0268955197049,874.1287671232877,295.0958904109589,451.2717773094486,513.2799086757991,583.4907095187916
iztacalco,2013Q3,118268.94377101252,79.0,2987158.8821917805,41488.31780821917,322.1930797767769,41408.93287671234,525.1685798508756,123.56335903419141,909.5506849315068,291.4931506849315,446.807096651446,508.47123287671235,582.6654299847793
iztacalco,2013Q4,118824.45554378192,79.0,2862734.78630137,39215.54501782698,825.1506313434875,38842.304109589044,496.3993040231263,123.26923238918774,905.4520547945204,271.5232876712328,419.4596922499531,476.87896415837866,547.7105273034341
iztacalco,2014Q2,119379.05882512535,79.0,2458137.6684931503,40297.33882775656,847.447649865659,40317.232876712325,510.0928965538806,137.17528296785216,972.4356164383562,271.75342465753425,424.59991017291713,483.9235571524815,564.0734560970131
iztacalco,2014Q3,120284.95335285315,79.0,3290546.8739726027,42186.49838426414,222.76165761240432,42217.049315068485,534.0063086615713,141.1121782821107,975.4657534246575,288.3369863013699,445.66508605549706,507.44004214963115,591.5770460133474
iztacalco,2014Q4,121443.66395733676,79.0,2874308.4602739722,41061.54943248532,407.90938815724195,40910.790410958914,519.7664485124725,131.79160377750193,950.172602739726,292.7287671232877,436.8215655577299,496.1992172211349,574.905107632094
iztacalco,2015Q1,122286.46372733667,79.0,2929214.4246575343,41845.92035225049,810.9936121058903,41951.3493150685,529.6951943322847,132.7819205352131,955.301369863014,294.0958904109589,445.23088062622315,505.86540117416826,587.189060665362
iztacalco,2015Q3,123591.60273541108,79.0,3218105.846575342,48031.43054590063,306.2521933734122,48055.06849315068,607.9927917202612,154.22410120547246,1080.9534246575342,344.88767123287676,508.09820077693723,580.1294213862196,677.297669188305
iztacalco,2015Q4,124340.5994968401,79.0,3538812.5890410957,46563.32354001442,835.7046672017125,46799.32328767123,589.4091587343597,146.68083491452438,1064.0301369863012,339.7342465753425,492.5067411679885,562.8398702235039,658.4268565248738
iztacalco,2016Q1,124741.8566437908,79.0,3269828.016438356,44792.164608744606,245.3287862827009,44835.76712328767,566.9894254271469,137.5756259824015,995.1863013698628,336.71506849315085,474.3590542315631,542.1948207918933,634.789228748358
iztacalco,2016Q2,125574.37596767348,79.0,3307117.6082191775,45932.18900304413,911.1554232651013,46171.517808219156,581.4201139625841,140.9021962898383,1037.3890410958904,337.682191780822,485.57690258751904,555.862899543379,651.7623668188737
iztacalco,2016Q3,126759.5162851673,79.0,3453071.9506849316,47302.35548883468,132.3640627742702,47315.52328767125,598.7639935295529,148.66307089872092,1061.0931506849315,360.39178082191785,497.06068680803156,570.0254081441171,671.2700881966598
iztacalco,2016Q4,127552.452789883,79.0,3135638.0493150684,45444.02970021838,751.8033754276627,45214.36438356163,575.2408822812453,140.23172715282408,1049.6575342465756,354.172602739726,479.9532658328371,547.5161802660314,641.7160214413342
iztacalco,2017Q1,127916.81988399744,79.0,3141258.5095890416,43628.59041095891,397.9565798974316,43612.63561643836,552.260638113404,133.20275762159358,993.7616438356163,343.6164383561644,462.00618340943686,526.2556316590562,615.8004566210044
iztacalco,2017Q2,127970.31147568418,79.0,3117420.2082191785,46528.65982416684,1024.448031257664,46591.07671232877,588.9703775210992,145.18680595114023,1078.9424657534241,352.01917808219173,492.4171948476795,560.8789204661624,655.4728480883255
iztacalco,2017Q3,128410.71721560821,79.0,3786323.1753424658,48542.60481208289,436.8243445244566,48645.24109589041,614.4633520516821,151.5989758675641,1119.2136986301368,370.2328767123289,517.0072532490341,586.0566210045662,679.0263962065331
