fecha,municipio,entidad_federativa,pib_mun,pib_interp,pib_nn,total_pixeles,suma_rad_trend,media_rad_trend,std_rad_trend,max_rad_trend,min_rad_trend,p25_rad_trend,mediana_rad_trend,p75_rad_trend,year
2017-04-17,miguel hidalgo,CDMX,,119557.4394479724,119546.99345430543,180,80614.87671232874,447.86042617960425,206.4843326125092,1293.6739726027397,137.7698630136986,295.09863013698634,439.7780821917808,554.2287671232878,2017
2017-04-18,miguel hidalgo,CDMX,,119558.18559037718,119546.99345430543,180,80586.9534246575,447.70529680365297,204.68838821477425,1275.1616438356161,137.81917808219177,295.26438356164385,440.09041095890416,554.5219178082193,2017
2017-04-19,miguel hidalgo,CDMX,,119558.93173278197,119546.99345430543,180,80591.86575342463,447.73258751902586,204.5975849394639,1274.5890410958905,137.9780821917808,295.32260273972605,440.08219178082203,554.4883561643837,2017
2017-04-20,miguel hidalgo,CDMX,,119559.67787518675,119546.99345430543,180,80815.41095890406,448.974505327245,205.08613325402592,1276.7698630136988,138.1780821917808,296.1335616438356,441.43698630137,556.0383561643836,2017
2017-04-21,miguel hidalgo,CDMX,,119560.42401759153,119546.99345430543,180,81031.61643835613,450.1756468797564,205.48212373073954,1278.882191780822,138.58630136986298,297.0061643835616,442.62191780821917,557.5479452054794,2017
2017-04-22,miguel hidalgo,CDMX,,119561.17015999631,119546.99345430543,180,81188.0931506849,451.04496194824964,206.01511089592026,1281.1315068493154,138.558904109589,297.4184931506849,443.44520547945206,558.7534246575342,2017
2017-04-23,miguel hidalgo,CDMX,,119561.9163024011,119546.99345430543,180,81410.49315068488,452.2805175038052,206.40223824699444,1283.0684931506853,138.79452054794518,298.3006849315069,444.7191780821918,560.2636986301369,2017
2017-04-24,miguel hidalgo,CDMX,,119562.66244480589,119546.99345430543,180,81538.09863013694,452.98943683409436,206.69479358411166,1284.3780821917812,138.84931506849313,298.8349315068494,445.25616438356167,561.2732876712328,2017
2017-04-25,miguel hidalgo,CDMX,,119563.40858721067,119546.99345430543,180,81563.56986301365,453.1309436834095,206.71917372023756,1284.4958904109592,138.96986301369859,298.8945205479452,445.4849315068493,561.4801369863012,2017
2017-04-26,miguel hidalgo,CDMX,,119564.15472961546,119546.99345430543,180,81612.6520547945,453.40362252663624,206.92763445120303,1285.5808219178089,139.05479452054792,299.0431506849315,445.7849315068493,561.872602739726,2017
2017-04-30,miguel hidalgo,CDMX,,119564.90087202024,119546.99345430543,180,81742.19452054791,454.123302891933,207.35844124299362,1286.0684931506853,138.83287671232875,299.3472602739726,446.64794520547946,562.9684931506849,2017
2017-05-01,miguel hidalgo,CDMX,,119565.64701442502,119546.99345430543,180,81862.15068493148,454.78972602739725,207.79294146954186,1287.5917808219183,138.64931506849314,299.60410958904106,447.2945205479453,564.0013698630137,2017
2017-05-02,miguel hidalgo,CDMX,,119566.3931568298,119546.99345430543,180,81947.5123287671,455.26395738203956,208.0492125823666,1288.67397260274,138.6684931506849,299.8171232876712,447.7383561643836,564.6260273972601,2017
2017-05-03,miguel hidalgo,CDMX,,119567.1392992346,119546.99345430543,180,82013.80821917806,455.63226788432263,208.05499605605314,1288.6082191780824,139.07397260273973,300.1239726027397,448.13698630136986,565.054794520548,2017
2017-05-05,miguel hidalgo,CDMX,,119567.88544163937,119546.99345430543,180,82069.07945205478,455.9393302891933,208.15475151100327,1289.0602739726032,139.04383561643834,300.308904109589,448.541095890411,565.4513698630137,2017
2017-05-06,miguel hidalgo,CDMX,,119568.63158404415,119546.99345430543,180,82194.35068493149,456.6352815829528,208.85838663020618,1292.0602739726032,138.59726027397258,300.2691780821918,449.2205479452055,566.6260273972603,2017
2017-05-07,miguel hidalgo,CDMX,,119569.37772644895,119546.99345430543,180,82278.90958904107,457.1050532724505,209.4977021925203,1293.742465753425,137.8849315068493,300.14520547945204,449.7931506849315,567.6130136986301,2017
2017-05-10,miguel hidalgo,CDMX,,119570.12386885373,119546.99345430543,180,82353.31780821916,457.5184322678843,210.00645445602495,1295.0328767123292,137.3917808219178,300.06095890410955,450.30958904109593,568.4671232876713,2017
2017-05-11,miguel hidalgo,CDMX,,119570.8700112585,119546.99345430543,180,82452.83013698629,458.07127853881275,210.53843614528884,1299.528767123288,136.9753424657534,300.16506849315067,451.00273972602747,569.2945205479454,2017
2017-05-12,miguel hidalgo,CDMX,,119571.61615366329,119546.99345430543,180,82496.77534246573,458.3154185692541,210.60144329231898,1298.909589041096,136.93424657534248,300.2993150684931,451.17397260273975,569.641095890411,2017
2017-05-13,miguel hidalgo,CDMX,,119572.36229606808,119596.98499542594,180,82595.5123287671,458.8639573820396,211.07965325056085,1301.191780821918,136.64931506849314,300.44657534246574,451.69315068493154,570.4869863013698,2017
2017-05-14,miguel hidalgo,CDMX,,119573.10843847286,119596.98499542594,180,82675.20273972601,459.30668188736684,211.5371227603972,1302.5945205479456,136.23287671232876,300.48767123287666,452.2054794520549,571.2321917808221,2017
2017-05-16,miguel hidalgo,CDMX,,119573.85458087764,119596.98499542594,180,82721.901369863,459.5661187214612,211.88812025756934,1303.7479452054797,135.79999999999998,300.3623287671233,452.60273972602744,571.6438356164385,2017
2017-05-17,miguel hidalgo,CDMX,,119574.60072328242,119596.98499542594,180,82850.4,460.28000000000003,212.1880084024451,1304.8273972602742,135.8630136986301,300.7630136986301,453.40000000000003,572.6650684931508,2017
2017-05-18,miguel hidalgo,CDMX,,119575.34686568721,119596.98499542594,180,82976.06575342464,460.9781430745814,212.52184843055494,1306.7178082191783,135.84109589041094,301.05890410958904,454.2,573.5773972602741,2017
2017-05-20,miguel hidalgo,CDMX,,119576.093008092,119596.98499542594,180,83202.69589041095,462.23719939117194,213.33157007816294,1310.4493150684934,135.74246575342465,301.7,455.5013698630137,575.2260273972603,2017
2017-05-21,miguel hidalgo,CDMX,,119576.83915049677,119596.98499542594,180,83391.33424657534,463.28519025875187,213.8250831506314,1312.5753424657537,135.79726027397257,302.29041095890403,456.586301369863,576.6561643835618,2017
2017-05-22,miguel hidalgo,CDMX,,119577.58529290157,119596.98499542594,180,83545.57534246576,464.1420852359207,214.1784418561595,1314.7917808219179,136.1780821917808,302.83767123287674,457.4219178082192,577.713698630137,2017
2017-05-24,miguel hidalgo,CDMX,,119578.33143530635,119596.98499542594,180,83605.17534246575,464.47319634703183,214.20112292646712,1315.3890410958904,136.50684931506848,303.1739726027397,457.7369863013699,578.0554794520549,2017
2017-05-25,miguel hidalgo,CDMX,,119579.07757771113,119596.98499542594,180,83635.74246575343,464.64301369863006,214.1502189251859,1315.0849315068494,136.43835616438355,303.3534246575343,457.9671232876712,578.2006849315069,2017
2017-05-26,miguel hidalgo,CDMX,,119579.8237201159,119596.98499542594,180,83541.4,464.1188888888888,211.8102657820777,1296.3917808219178,136.9095890410959,303.54109589041093,458.00273972602736,577.9767123287672,2017
2017-05-27,miguel hidalgo,CDMX,,119580.5698625207,119596.98499542594,180,83587.28493150686,464.37380517503794,211.84899385633,1296.690410958904,137.3945205479452,303.6842465753424,458.13150684931503,578.1794520547946,2017
2017-05-30,miguel hidalgo,CDMX,,119581.31600492548,119596.98499542594,180,83622.22191780825,464.5678995433789,211.63270559032313,1296.1397260273975,137.83561643835617,304.0376712328767,458.43835616438355,578.1678082191783,2017
2017-05-31,miguel hidalgo,CDMX,,119582.06214733026,119596.98499542594,180,83674.48219178084,464.85823439878226,211.307448969252,1295.3068493150683,138.4904109589041,304.6102739726027,458.87808219178083,578.2910958904112,2017
2017-06-02,miguel hidalgo,CDMX,,119582.80828973505,119596.98499542594,180,83840.70684931509,465.78170471841696,211.67003358036763,1296.8027397260275,138.64931506849314,305.19931506849315,459.7301369863014,579.5130136986302,2017
2017-06-03,miguel hidalgo,CDMX,,119583.55443213983,119596.98499542594,180,83880.78904109592,466.00438356164375,210.95399945780346,1287.095890410959,138.7890410958904,305.4020547945205,460.00684931506845,579.9582191780821,2017
2017-06-04,miguel hidalgo,CDMX,,119584.30057454461,119596.98499542594,180,83928.6,466.26999999999987,211.02821775114103,1287.6986301369866,138.83287671232878,305.5554794520548,460.2369863013698,580.3664383561644,2017
2017-06-06,miguel hidalgo,CDMX,,119585.0467169494,119596.98499542594,180,84021.52328767125,466.7862404870623,211.4914260169683,1289.4301369863017,138.60821917808218,305.6041095890411,460.81232876712323,581.1417808219179,2017
2017-06-07,miguel hidalgo,CDMX,,119585.79285935419,119596.98499542594,180,84212.9287671233,467.84960426179595,211.87195531447028,1291.3342465753426,138.958904109589,306.2458904109589,461.9671232876712,582.514383561644,2017
2017-06-08,miguel hidalgo,CDMX,,119586.53900175897,119596.98499542594,180,84365.78082191781,468.69878234398766,212.05080680652733,1292.6383561643836,139.40547945205478,306.94794520547947,462.8356164383561,583.5075342465756,2017
2017-06-09,miguel hidalgo,CDMX,,119587.28514416375,119596.98499542594,180,84355.16712328767,468.6398173515981,212.15250866522433,1293.728767123288,139.72602739726028,306.8904109589041,462.4849315068493,583.2027397260275,2017
2017-06-11,miguel hidalgo,CDMX,,119588.03128656854,119596.98499542594,180,84331.30410958907,468.50724505327236,211.89698124012781,1292.8849315068496,140.18904109589042,306.95753424657534,462.29589041095886,582.8246575342466,2017
2017-06-12,miguel hidalgo,CDMX,,119588.77742897332,119596.98499542594,180,84339.82739726029,468.5545966514459,211.8650811948448,1292.6273972602744,140.3178082191781,307.05342465753426,462.2958904109589,583.0308219178083,2017
2017-06-13,miguel hidalgo,CDMX,,119589.5235713781,119596.98499542594,180,84354.5260273973,468.6362557077624,211.93638653711596,1292.8602739726034,140.27945205479452,306.9945205479452,462.3876712328767,583.2095890410958,2017
2017-06-14,miguel hidalgo,CDMX,,119590.26971378288,119596.98499542594,180,84436.07945205482,469.0893302891932,212.13018787566827,1293.8191780821924,140.39726027397262,307.2746575342466,462.83698630136985,583.7986301369863,2017
2017-06-15,miguel hidalgo,CDMX,,119591.01585618767,119596.98499542594,180,84609.94794520551,470.05526636225255,212.84690826495776,1297.5808219178086,140.2027397260274,307.8308219178083,463.64109589041095,585.1013698630136,2017
2017-06-17,miguel hidalgo,CDMX,,119591.76199859245,119596.98499542594,180,84635.26575342468,470.19592085235917,212.56754975613626,1291.2904109589044,140.0109589041096,307.8938356164385,463.8780821917808,585.6301369863013,2017
2017-06-20,miguel hidalgo,CDMX,,119592.50814099723,119596.98499542594,180,84869.7479452055,471.49859969558594,213.15743764029153,1293.8246575342469,140.06027397260274,308.69041095890424,465.1657534246575,587.3931506849315,2017
2017-06-21,miguel hidalgo,CDMX,,119593.25428340203,119596.98499542594,180,84918.9479452055,471.7719330289193,213.25902383083425,1294.328767123288,140.15616438356165,308.78630136986305,465.4808219178082,587.7294520547946,2017
2017-06-22,miguel hidalgo,CDMX,,119594.00042580681,119596.98499542594,180,84908.12054794522,471.71178082191784,213.05994754252126,1293.605479452055,140.36986301369862,308.84246575342473,465.53698630136984,587.5301369863014,2017
2017-06-24,miguel hidalgo,CDMX,,119594.74656821159,119596.98499542594,180,84950.5698630137,471.94761035007616,213.2588379059938,1295.0301369863016,140.3780821917808,308.91369863013705,465.8780821917808,587.8698630136986,2017
2017-06-28,miguel hidalgo,CDMX,,119595.49271061637,119596.98499542594,180,84993.13424657534,472.18407914764083,213.25270627875702,1293.3972602739727,140.61095890410957,308.94383561643843,466.16164383561636,588.3931506849315,2017
2017-06-29,miguel hidalgo,CDMX,,119596.23885302116,119596.98499542594,180,85036.37808219179,472.4243226788433,213.35251918234061,1294.1260273972603,140.51506849315064,309.1164383561644,466.49315068493144,588.6643835616437,2017
2017-06-30,miguel hidalgo,CDMX,119596.98499542594,119596.98499542594,119596.98499542594,180,85042.53150684932,472.45850837138516,213.33199707537517,1294.172602739726,140.58082191780815,309.1712328767124,466.4150684931506,588.6506849315068,2017
2017-07-01,miguel hidalgo,CDMX,,119602.26178009599,119596.98499542594,180,85206.04383561644,473.3669101978692,213.71732259292708,1295.8849315068494,140.8602739726027,309.7164383561644,467.4205479452054,589.886301369863,2017
2017-07-03,miguel hidalgo,CDMX,,119607.53856476603,119596.98499542594,180,85293.47671232876,473.85264840182657,213.85770990461964,1296.8575342465754,141.0410958904109,310.01095890410966,467.96575342465746,590.4335616438356,2017
2017-07-04,miguel hidalgo,CDMX,,119612.81534943606,119596.98499542594,180,85450.69589041095,474.726088280061,214.20439833741506,1298.4054794520548,141.2958904109588,310.5287671232877,468.8575342465753,591.6020547945205,2017
2017-07-05,miguel hidalgo,CDMX,,119618.0921341061,119596.98499542594,180,85516.77808219177,475.0932115677322,214.30330901641648,1298.86301369863,141.37260273972595,310.76712328767127,469.3493150684931,592.0054794520547,2017
2017-07-06,miguel hidalgo,CDMX,,119623.36891877615,119596.98499542594,180,85689.55890410957,476.0531050228311,214.9092712166943,1300.868493150685,141.1260273972602,311.1589041095891,470.35616438356163,593.4554794520549,2017
2017-07-07,miguel hidalgo,CDMX,,119628.6457034462,119596.98499542594,180,85903.20273972601,477.24001522070023,215.50287747394574,1303.4027397260274,141.19726027397255,311.82465753424657,471.49863013698626,595.145205479452,2017
2017-07-08,miguel hidalgo,CDMX,,119633.92248811622,119596.98499542594,180,86006.39999999997,477.8133333333334,215.71443792188566,1304.4849315068495,141.32054794520542,312.24383561643833,472.07945205479444,595.8383561643835,2017
2017-07-09,miguel hidalgo,CDMX,,119639.19927278627,119596.98499542594,180,86123.10410958901,478.4616894977169,215.99161581374727,1305.6493150684937,141.5095890410958,312.55,472.76712328767115,596.6643835616438,2017
